#     BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
       26947      0.000000e+00     -3.161816e-17      4.199183e-19
       26948      0.000000e+00     -3.161699e-17      4.199044e-19
       26949      0.000000e+00     -3.161582e-17      4.198904e-19
       26950      0.000000e+00     -3.161464e-17      4.198765e-19
       26951      0.000000e+00     -3.161347e-17      4.198626e-19
       26952      0.000000e+00     -3.161230e-17      4.198486e-19
       26953      0.000000e+00     -3.161112e-17      4.198347e-19
       26954      0.000000e+00     -3.160995e-17      4.198207e-19
       26955      0.000000e+00     -3.160878e-17      4.198068e-19
       26956      0.000000e+00     -3.160761e-17      4.197929e-19
       26957      0.000000e+00     -3.160643e-17      4.197789e-19
       26958      0.000000e+00     -3.160526e-17      4.197650e-19
       26959      0.000000e+00     -3.160409e-17      4.197511e-19
       26960      0.000000e+00     -3.160292e-17      4.197371e-19
       26961      0.000000e+00     -3.160174e-17      4.197232e-19
       26962      0.000000e+00     -3.160057e-17      4.197093e-19
       26963      0.000000e+00     -3.159940e-17      4.196953e-19
       26964      0.000000e+00     -3.159823e-17      4.196814e-19
       26965      0.000000e+00     -3.159706e-17      4.196675e-19
       26966      0.000000e+00     -3.159589e-17      4.196536e-19
       26967      0.000000e+00     -3.159471e-17      4.196396e-19
       26968      0.000000e+00     -3.159354e-17      4.196257e-19
       26969      0.000000e+00     -3.159237e-17      4.196118e-19
       26970     -1.818989e-16     -3.159794e-17      4.196332e-19
       26971      0.000000e+00     -3.159677e-17      4.196193e-19
       26972      0.000000e+00     -3.159560e-17      4.196054e-19
       26973      0.000000e+00     -3.159443e-17      4.195915e-19
       26974      0.000000e+00     -3.159326e-17      4.195775e-19
       26975      0.000000e+00     -3.159209e-17      4.195636e-19
       26976      0.000000e+00     -3.159092e-17      4.195497e-19
       26977      0.000000e+00     -3.158974e-17      4.195358e-19
       26978     -1.818989e-16     -3.159532e-17      4.195572e-19
       26979      0.000000e+00     -3.159414e-17      4.195433e-19
       26980      0.000000e+00     -3.159297e-17      4.195294e-19
       26981     -1.818989e-16     -3.159854e-17      4.195508e-19
       26982      0.000000e+00     -3.159737e-17      4.195369e-19
       26983      0.000000e+00     -3.159620e-17      4.195230e-19
       26984      0.000000e+00     -3.159503e-17      4.195091e-19
       26985      0.000000e+00     -3.159386e-17      4.194952e-19
       26986      0.000000e+00     -3.159269e-17      4.194813e-19
       26987      0.000000e+00     -3.159152e-17      4.194674e-19
       26988      0.000000e+00     -3.159035e-17      4.194534e-19
       26989      0.000000e+00     -3.158918e-17      4.194395e-19
       26990      0.000000e+00     -3.158801e-17      4.194256e-19
       26991     -1.818989e-16     -3.159358e-17      4.194471e-19
       26992      0.000000e+00     -3.159241e-17      4.194331e-19
       26993      0.000000e+00     -3.159124e-17      4.194192e-19
       26994     -1.818989e-16     -3.159680e-17      4.194407e-19
       26995     -1.818989e-16     -3.160237e-17      4.194621e-19
       26996      0.000000e+00     -3.160120e-17      4.194482e-19
       26997     -1.818989e-16     -3.160677e-17      4.194696e-19
       26998      0.000000e+00     -3.160560e-17      4.194557e-19
       26999      0.000000e+00     -3.160443e-17      4.194418e-19
       27000      0.000000e+00     -3.160326e-17      4.194279e-19
       27001      0.000000e+00     -3.160209e-17      4.194140e-19
       27002      0.000000e+00     -3.160092e-17      4.194001e-19
       27003      0.000000e+00     -3.159975e-17      4.193862e-19
       27004      0.000000e+00     -3.159858e-17      4.193723e-19
       27005      0.000000e+00     -3.159741e-17      4.193584e-19
       27006     -1.818989e-16     -3.160297e-17      4.193798e-19
       27007      0.000000e+00     -3.160180e-17      4.193659e-19
       27008     -1.818989e-16     -3.160737e-17      4.193873e-19
       27009      0.000000e+00     -3.160620e-17      4.193734e-19
       27010      0.000000e+00     -3.160503e-17      4.193595e-19
       27011      0.000000e+00     -3.160385e-17      4.193456e-19
       27012      0.000000e+00     -3.160268e-17      4.193317e-19
       27013      0.000000e+00     -3.160152e-17      4.193178e-19
       27014      0.000000e+00     -3.160035e-17      4.193039e-19
       27015      0.000000e+00     -3.159918e-17      4.192900e-19
       27016      0.000000e+00     -3.159801e-17      4.192761e-19
       27017      0.000000e+00     -3.159684e-17      4.192623e-19
       27018      0.000000e+00     -3.159567e-17      4.192484e-19
       27019     -1.818989e-16     -3.160123e-17      4.192698e-19
       27020     -1.818989e-16     -3.160679e-17      4.192911e-19
       27021      0.000000e+00     -3.160562e-17      4.192773e-19
       27022      0.000000e+00     -3.160445e-17      4.192634e-19
       27023      0.000000e+00     -3.160328e-17      4.192495e-19
       27024      0.000000e+00     -3.160211e-17      4.192356e-19
       27025      0.000000e+00     -3.160094e-17      4.192217e-19
       27026      0.000000e+00     -3.159978e-17      4.192078e-19
       27027      0.000000e+00     -3.159861e-17      4.191940e-19
       27028      0.000000e+00     -3.159744e-17      4.191801e-19
       27029      0.000000e+00     -3.159627e-17      4.191662e-19
       27030      0.000000e+00     -3.159510e-17      4.191523e-19
       27031      0.000000e+00     -3.159393e-17      4.191384e-19
       27032      0.000000e+00     -3.159276e-17      4.191246e-19
       27033      0.000000e+00     -3.159159e-17      4.191107e-19
       27034      0.000000e+00     -3.159042e-17      4.190968e-19
       27035      0.000000e+00     -3.158926e-17      4.190829e-19
       27036      0.000000e+00     -3.158809e-17      4.190691e-19
       27037      0.000000e+00     -3.158692e-17      4.190552e-19
       27038      0.000000e+00     -3.158575e-17      4.190413e-19
       27039      0.000000e+00     -3.158458e-17      4.190275e-19
       27040      0.000000e+00     -3.158341e-17      4.190136e-19
       27041      0.000000e+00     -3.158225e-17      4.189997e-19
       27042      0.000000e+00     -3.158108e-17      4.189859e-19
       27043      0.000000e+00     -3.157991e-17      4.189720e-19
       27044      0.000000e+00     -3.157874e-17      4.189581e-19
       27045      0.000000e+00     -3.157758e-17      4.189443e-19
       27046      0.000000e+00     -3.157641e-17      4.189304e-19
       27047      0.000000e+00     -3.157524e-17      4.189165e-19
       27048      0.000000e+00     -3.157407e-17      4.189027e-19
       27049      0.000000e+00     -3.157291e-17      4.188888e-19
       27050      0.000000e+00     -3.157174e-17      4.188750e-19
       27051     -1.818989e-16     -3.157730e-17      4.188963e-19
       27052      0.000000e+00     -3.157613e-17      4.188825e-19
       27053      0.000000e+00     -3.157496e-17      4.188686e-19
       27054     -1.818989e-16     -3.158052e-17      4.188900e-19
       27055      0.000000e+00     -3.157935e-17      4.188761e-19
       27056      0.000000e+00     -3.157818e-17      4.188623e-19
       27057      0.000000e+00     -3.157702e-17      4.188484e-19
       27058      0.000000e+00     -3.157585e-17      4.188346e-19
       27059      0.000000e+00     -3.157468e-17      4.188207e-19
       27060      0.000000e+00     -3.157352e-17      4.188069e-19
       27061      0.000000e+00     -3.157235e-17      4.187930e-19
       27062     -1.818989e-16     -3.157790e-17      4.188144e-19
       27063      0.000000e+00     -3.157674e-17      4.188005e-19
       27064      0.000000e+00     -3.157557e-17      4.187867e-19
       27065      0.000000e+00     -3.157440e-17      4.187728e-19
       27066      0.000000e+00     -3.157324e-17      4.187590e-19
       27067      0.000000e+00     -3.157207e-17      4.187451e-19
       27068      0.000000e+00     -3.157090e-17      4.187313e-19
       27069      0.000000e+00     -3.156974e-17      4.187174e-19
       27070      0.000000e+00     -3.156857e-17      4.187036e-19
       27071      0.000000e+00     -3.156741e-17      4.186898e-19
       27072      0.000000e+00     -3.156624e-17      4.186759e-19
       27073      0.000000e+00     -3.156507e-17      4.186621e-19
       27074     -1.818989e-16     -3.157063e-17      4.186834e-19
       27075      0.000000e+00     -3.156946e-17      4.186696e-19
       27076      0.000000e+00     -3.156829e-17      4.186558e-19
       27077      0.000000e+00     -3.156713e-17      4.186419e-19
       27078      0.000000e+00     -3.156596e-17      4.186281e-19
       27079      0.000000e+00     -3.156480e-17      4.186142e-19
       27080      0.000000e+00     -3.156363e-17      4.186004e-19
       27081     -1.818989e-16     -3.156918e-17      4.186218e-19
       27082      0.000000e+00     -3.156802e-17      4.186079e-19
       27083      0.000000e+00     -3.156685e-17      4.185941e-19
       27084      0.000000e+00     -3.156569e-17      4.185803e-19
       27085      0.000000e+00     -3.156452e-17      4.185664e-19
       27086      0.000000e+00     -3.156335e-17      4.185526e-19
       27087     -1.818989e-16     -3.156890e-17      4.185739e-19
       27088      0.000000e+00     -3.156774e-17      4.185601e-19
       27089     -1.818989e-16     -3.157329e-17      4.185814e-19
       27090      0.000000e+00     -3.157212e-17      4.185676e-19
       27091      0.000000e+00     -3.157096e-17      4.185538e-19
       27092      0.000000e+00     -3.156979e-17      4.185400e-19
       27093      0.000000e+00     -3.156863e-17      4.185261e-19
       27094     -1.818989e-16     -3.157418e-17      4.185475e-19
       27095      0.000000e+00     -3.157301e-17      4.185336e-19
       27096      0.000000e+00     -3.157185e-17      4.185198e-19
       27097      0.000000e+00     -3.157068e-17      4.185060e-19
       27098      0.000000e+00     -3.156951e-17      4.184922e-19
       27099     -1.818989e-16     -3.157506e-17      4.185135e-19
       27100      0.000000e+00     -3.157390e-17      4.184997e-19
       27101      0.000000e+00     -3.157273e-17      4.184858e-19
       27102      0.000000e+00     -3.157157e-17      4.184720e-19
       27103      0.000000e+00     -3.157040e-17      4.184582e-19
       27104      0.000000e+00     -3.156924e-17      4.184444e-19
       27105     -1.818989e-16     -3.157478e-17      4.184657e-19
       27106      0.000000e+00     -3.157362e-17      4.184519e-19
       27107      0.000000e+00     -3.157245e-17      4.184381e-19
       27108      0.000000e+00     -3.157129e-17      4.184243e-19
       27109     -1.818989e-16     -3.157683e-17      4.184456e-19
       27110      0.000000e+00     -3.157567e-17      4.184318e-19
       27111      0.000000e+00     -3.157451e-17      4.184179e-19
       27112      0.000000e+00     -3.157334e-17      4.184041e-19
       27113      0.000000e+00     -3.157218e-17      4.183903e-19
       27114     -1.818989e-16     -3.157772e-17      4.184116e-19
       27115     -1.818989e-16     -3.158326e-17      4.184329e-19
       27116      0.000000e+00     -3.158210e-17      4.184191e-19
       27117     -1.818989e-16     -3.158764e-17      4.184404e-19
       27118     -1.818989e-16     -3.159319e-17      4.184617e-19
       27119     -1.818989e-16     -3.159873e-17      4.184829e-19
       27120      0.000000e+00     -3.159756e-17      4.184691e-19
       27121      0.000000e+00     -3.159640e-17      4.184553e-19
       27122      0.000000e+00     -3.159523e-17      4.184415e-19
       27123      0.000000e+00     -3.159407e-17      4.184277e-19
       27124      0.000000e+00     -3.159290e-17      4.184139e-19
       27125      0.000000e+00     -3.159174e-17      4.184001e-19
       27126      0.000000e+00     -3.159057e-17      4.183863e-19
       27127      0.000000e+00     -3.158941e-17      4.183725e-19
       27128      0.000000e+00     -3.158824e-17      4.183587e-19
       27129      0.000000e+00     -3.158708e-17      4.183449e-19
       27130      0.000000e+00     -3.158592e-17      4.183311e-19
       27131      0.000000e+00     -3.158475e-17      4.183173e-19
       27132      0.000000e+00     -3.158359e-17      4.183035e-19
       27133      0.000000e+00     -3.158242e-17      4.182897e-19
       27134      0.000000e+00     -3.158126e-17      4.182759e-19
       27135      0.000000e+00     -3.158010e-17      4.182621e-19
       27136      0.000000e+00     -3.157893e-17      4.182483e-19
       27137     -1.818989e-16     -3.158447e-17      4.182696e-19
       27138      0.000000e+00     -3.158331e-17      4.182558e-19
       27139      0.000000e+00     -3.158214e-17      4.182420e-19
       27140      0.000000e+00     -3.158098e-17      4.182282e-19
